종목명,제목_전처리,sentiment_binary
NH투자증권,상폐기원 제발 본보기를 보여주자 패가망신,1
NH투자증권,주가조작패가망신이니주가조작회사허가취소내려라,1
NH투자증권,주가조작패가망신 주가조작회사폐쇄,1
NH투자증권,다 튀라 압색나왔단다,1
NH투자증권,공모주 뻥튀기로 압수수색 받는건가,1
NH투자증권,온다,-1
NH투자증권,농협잡주,-1
NH투자증권,애는 왜 안가죠,1
NH투자증권,미래에셋,-1
NH투자증권,이주식,-1
NH투자증권,증권주는 무조건 가게 되어 있다,1
NH투자증권,다른 증권주는 자사주 입법으로 꿈틀되는데,1
NH투자증권,지수는,-1
NH투자증권,사기도 팔기도 애매하다면,1
NH투자증권,잡주,-1
NH투자증권,투자의견매수,-1
NH투자증권,이종목은,-1
NH투자증권,증권주 참고해라 시장에서 인정받는,1
NH투자증권,S 욕밖에 안 나오는 종목,1
NH투자증권,뭐지 XX년 널뛰기는,1
NH투자증권,오늘도 외궈,-1
NH투자증권,증권주,-1
NH투자증권,욕 밖에 안 나오는 종목,1
NH투자증권,여기는 조용해,-1
NH투자증권,장 요약 코스피,-1
NH투자증권,오늘 증권주들 괴오르네요,1
NH투자증권,구조대 왔는데 내릴까요,1
NH투자증권,다른 증권주 퍼 간다,1
NH투자증권,강력 매수 강추,-1
NH투자증권,개 농민 똥주식,-1
NH투자증권,nh 투자증권,-1
NH투자증권,장 요약 코스피 신고가,1
NH투자증권,NH투자증권 리포트 목,1
NH투자증권,장 요약 기업금융 투자여력 확대,1
NH투자증권,NH투자증권 뭐시여,1
NH투자증권,이게 뭐고,-1
NH투자증권,속보 미래에셋 보고서 발표,1
NH투자증권,미중 관세전쟁 금리타격 환율리스크 그러므 pf,1
NH투자증권,만원 돌파,-1
NH투자증권,돈이 됩니까,-1
NH투자증권,좋nyom이 운영하는기업,1
NH투자증권,년대대로 좋nyom,1
NH투자증권,면 공기업아니냐,-1
NH투자증권,그때 직원이하도날리쳐서,1
NH투자증권,청년들퍼줄돈을,1
NH투자증권,맨날 농협불쌍하다고 퍼주니,1
NH투자증권,욕나오네 가,-1
NH투자증권,아침에 오류때문에 타이밍 다놓침,1
NH투자증권,오류,-1
아모레퍼시픽,또또 개인만 팔았네,1
아모레퍼시픽,대세는 에이피알,-1
아모레퍼시픽,누누히 말하지만 아무네 퍼시픽 사지,1
아모레퍼시픽,수급이 의외네,-1
아모레퍼시픽,동시호가 마지막까지 장난질,1
아모레퍼시픽,추가 매수 시작,-1
아모레퍼시픽,시 분,-1
아모레퍼시픽,쌍으로 죽이려,-1
아모레퍼시픽,망했따따땨,-1
아모레퍼시픽,그래 더 매수하라는 뜻으로 생각하고,1
아모레퍼시픽,아직도 매도 안하고,1
아모레퍼시픽,약점이던 대중의존도가 떨어지면서 실적,1
아모레퍼시픽,낼 프로그램 매도로 하락함,1
아모레퍼시픽,일단,-1
아모레퍼시픽,지금 매집 세력들 플러스 만들기는 힘,1
아모레퍼시픽,지속 하락 예상,-1
아모레퍼시픽,누군가 자꾸 매집을 하고 있다,1
아모레퍼시픽,세상에서 제일 웃긴 말,1
아모레퍼시픽,그모지 상한가 닉네쓰는애나와봐,1
아모레퍼시픽,아모레는 이제 은퇴할때 된듯하네,1
아모레퍼시픽,니네 연기금 팔기시작하면 나락인거알제,1
아모레퍼시픽,갱배야 니가 사람이가,1
아모레퍼시픽,화장품 대장주 에이피알로 빨리들 오세요,1
아모레퍼시픽,진짜 여기 애들보면 너무 웃기다,1
아모레퍼시픽,삼성에서 목표주가 원씩이나 올려줬네,1
아모레퍼시픽,이번주 터치 한번 하고,1
아모레퍼시픽,역시,-1
아모레퍼시픽,화장품섹터 대장주 아모레퍼시픽 아니었던가요,1
아모레퍼시픽,너네,-1
아모레퍼시픽,온갖 조작 세력들 다 튀어나오는구나,1
아모레퍼시픽,에이피알이나 주도주 타라했지,1
아모레퍼시픽,원에 매수주문 할려고요,1
아모레퍼시픽,반전기대,-1
아모레퍼시픽,년전 영광을 다시 되찾아보자,1
아모레퍼시픽,아직도 만원 지지하는 것에 땡큐해야 하나,1
아모레퍼시픽,까지 끌어 놓으면,-1
아모레퍼시픽,난 결심했다,-1
아모레퍼시픽,진심,-1
아모레퍼시픽,매도해 버렸다,-1
아모레퍼시픽,오늘은 머다,-1
아모레퍼시픽,이러다가도 주말되면 만원간다고 난리치겠지,1
아모레퍼시픽,이 주식은 오를수가 없는거야,1
아모레퍼시픽,머하냐,-1
아모레퍼시픽,경배 할배야 얼굴에 걔기름 그만 발라라,1
아모레퍼시픽,에이피알 배 되는 동안 아모레 주가는 그자,1
아모레퍼시픽,주주들을 개똥으로 아는 서경배,1
아모레퍼시픽,에이피알 떨어지면 완전 나락 갑니다,1
아모레퍼시픽,지금이라도 팔고 에이피알사라,1
아모레퍼시픽,일본끔쩍안해 일본은 국가생존이달린문제,1
아모레퍼시픽,주말에 오를거라고 찬티짓하는거 어찌나 웃기던지,1
아모레퍼시픽,마넌짜리,-1
아모레퍼시픽,매수 매도 수년을 이어온 아모래 공식,1
아모레퍼시픽,또 낚였내,-1
아모레퍼시픽,억지로 코스피 지수 끌어 올리면 뭐하나,1
아모레퍼시픽,연기금 깆고 코스피 장사하나,1
아모레퍼시픽,지난주에 경고했습니다 갭 메울거라고,1
아모레퍼시픽,또 빼네요,-1
아모레퍼시픽,환율이 불안하다,1
아모레퍼시픽,폭력 독재하면 나라 망한다,1
아모레퍼시픽,업황 변경점,-1
아모레퍼시픽,오늘,-1
아모레퍼시픽,아모레,-1
아모레퍼시픽,시체가 되어버린 대통령을 아십니까,1
아모레퍼시픽,아몰랑답다,-1
아모레퍼시픽,아이고 배야,-1
아모레퍼시픽,공듀왔또요,-1
아모레퍼시픽,당나라 관련주,-1
아모레퍼시픽,에이피알 뒷꽁무니만 바라보다 폭락합니,1
아모레퍼시픽,오눌 채소 퍼 이상,-1
아모레퍼시픽,에이피알퍼 아몰랑퍼,1
아모레퍼시픽,목펴가 만,-1
아모레퍼시픽,프리장에서 꼬시고 본장에서 꼬라박기,1
아모레퍼시픽,이번주는 대단히 힘든 한주가 될것입니,1
아모레퍼시픽,자산 매각 실적개선 한일령,1
아모레퍼시픽,연기금 폭풍매수 올 해의 주가는,1
아모레퍼시픽,에이피알 아마존 올킬 아몰랑은,1
아모레퍼시픽,여긴직업이다들없나,1
아모레퍼시픽,우선주 반도 못 따라가는 노답주,1
아모레퍼시픽,소비시즌,-1
아모레퍼시픽,아몰랑의 목표주가는 만원이다,1
아모레퍼시픽,다음주는 추수감사절 과 블렉프라이데이 이후,1
아모레퍼시픽,박스권 까지 반등 할 듯,1
아모레퍼시픽,아모레 주주 특 주말에 기대하고 평일에 욕함,1
아모레퍼시픽,어이고,-1
아모레퍼시픽,어이쿠 성공했다 년전,1
아모레퍼시픽,중일갈등심화로 일본행이 정도 여행취소했,1
아모레퍼시픽,아모레퍼시픽,-1
아모레퍼시픽,월일 월요일 대응계획,1
아모레퍼시픽,내년 월일까지 버티기,1
아모레퍼시픽,일본 여자 할망구 다까였지 사나이,1
아모레퍼시픽,금욜날,-1
아모레퍼시픽,공듀의전언,-1
아모레퍼시픽,미국 화장품주 전부 상승,1
아모레퍼시픽,미장폭등 하는데,1
아모레퍼시픽,미장이 다시 대 폭등 중,1
아모레퍼시픽,미장이 지금 폭락으로 대혼란 중,1
아모레퍼시픽,나스닥이 폭락하고 있네요 반도체 지수는 공,1
아모레퍼시픽,미선물,-1
아모레퍼시픽,분기 매출 급증,-1
아모레퍼시픽,코스피 대 폭등할때마다 떨어진거 기억,1
아모레퍼시픽,무슴이 산 종목들 봐라,1
아모레퍼시픽,나스닥이 올라도 떨어져 내려도 떨어져,1
아모레퍼시픽,심상치 않네 위태위태 합니다,1
아모레퍼시픽,그동안 반도체 주식이 발광을 하더니,1
아모레퍼시픽,미장이 폭락하고 코스피도 폭락한다고,1
아모레퍼시픽,시외장 막판에 폭등 할것 같은 느,1
아모레퍼시픽,오늘밤 미장이 폭락이라고 누군가,1
아모레퍼시픽,오늘 미장이 폭락한데요 지금 나스닥,1
아모레퍼시픽,코스엘엑스사서 망했는데,1
아모레퍼시픽,반대매매도 엄청나네요 오늘밤 미장이,1
아모레퍼시픽,넥스트 장 급락하네요 역시 제말대로,1
아모레퍼시픽,오늘 미장이 폭락한데요 시외장에서,1
아모레퍼시픽,앞서 누군가 말하기를 오늘 미장 박살,1
아모레퍼시픽,담주 하한가 갈수도 있나요,1
아모레퍼시픽,다카이치 누나가 밀어주고,1
아모레퍼시픽,외인 기관이 며칠동안 매집했지,1
아모레퍼시픽,월요일 반도체 반등하면 죽었다,1
아모레퍼시픽,연기금,-1
아모레퍼시픽,중국AI협력 오퍼 들어오네,1
아모레퍼시픽,여긴,-1
아모레퍼시픽,에이피알 불기둥,-1
아모레퍼시픽,면세점 백화점 여행주 오르는거 보고,1
아모레퍼시픽,도망가자 도망가,-1
아모레퍼시픽,아모레퍼시픽 긴 급 변 동,1
아모레퍼시픽,나 털린겨,-1
아모레퍼시픽,주식,-1
아모레퍼시픽,코스맥스 에이피알 똥이나 딱아라,1
아모레퍼시픽,단타스캘퍼 입장함,1
아모레퍼시픽,모레야,-1
아모레퍼시픽,야 APR red로 돌아섰다,1
아모레퍼시픽,장 좋을때는,-1
아모레퍼시픽,다카이치,-1
아모레퍼시픽,난 장담합니다,-1
아모레퍼시픽,무반꿀 무슴 반대로 하면 꿀임,1
아모레퍼시픽,일본 할망구 오줌 줄 줄,1
아모레퍼시픽,단발성 재료 소멸하면,1
아모레퍼시픽,설렜냐,-1
아모레퍼시픽,턴어라운드 확실하다 싶으면,1
아모레퍼시픽,개폭락장에,-1
아모레퍼시픽,기술주들 박살나는거 불구경 중,1
아모레퍼시픽,학 씨,-1
아모레퍼시픽,개미털기,-1
아모레퍼시픽,삐아 한국화장품은 빨간불인데,1
아모레퍼시픽,일본이 사과한다 결국,1
아모레퍼시픽,평단,-1
아모레퍼시픽,이번에 놓치면 다시 잡기 어렵습니다,1
아모레퍼시픽,무슴이 빠지는거 사놓고,1
아모레퍼시픽,게시판 너무 웃기다,-1
아모레퍼시픽,연기금 개미 매수기회 오늘 대장주는 화장품,1
아모레퍼시픽,하락장에서 잘 버티면,1
아모레퍼시픽,상한가 처야 하는 날,1
아모레퍼시픽,개미,-1
아모레퍼시픽,화장품주 오르는데 얜 왜이러냐,1
아모레퍼시픽,본좌가 픽한종목이다,1
아모레퍼시픽,명동에 나와있는 할애비 리포터다,1
아모레퍼시픽,아모레가 아모레했다,-1
아모레퍼시픽,손절,-1
아모레퍼시픽,필독,-1
아모레퍼시픽,오늘 상친다,-1
아모레퍼시픽,Vi 미리 축하드립니다,1
아모레퍼시픽,화장품 주 상승꼴지,1
아모레퍼시픽,무슴아,-1
아모레퍼시픽,그동안 소외주가 거래량 폭발이네,1
아모레퍼시픽,야야 적당히 뭐든지 적당히,-1
아모레퍼시픽,화장품에도 한일령 반사이익 수혜 종목은,1
아모레퍼시픽,환율이 어마하게 올랏는데,1
아모레퍼시픽,어제매도,-1
아모레퍼시픽,오늘 상,-1
아모레퍼시픽,헐 중국일본 반사이익 아모레,1
아모레퍼시픽,오늘 상한가 간다,-1
아모레퍼시픽,오늘 코스피 폭락장이라,1
아모레퍼시픽,오늘 종가 보고 기분 좋은 가격이라면,1
아모레퍼시픽,숏퀴즈 함 치자,1
아모레퍼시픽,아모레 호 왠지,-1
아모레퍼시픽,분위기가 이상하게 흘러가내요,1
아모레퍼시픽,일본제 화장품 수입금지 조치 중국,1
아모레퍼시픽,프리장에서 터는 것이 손실 최소화 하는 길,1
아모레퍼시픽,이제 정신이 드냐 중생들아,1
아모레퍼시픽,타락에 눈이 멀어 진실을 보지 못 하는자들이어,1
아모레퍼시픽,오늘 주 신고가 갑니다잉,1
아모레퍼시픽,미 기술주 급락 소비재주 급등,1
아모레퍼시픽,어제 올린거 오늘 다 빠진다고 누누히 얘기했죠,1
아모레퍼시픽,오늘 최소 마이다,-1
아모레퍼시픽,수급 중 일긴장 수혜주 아모레나 여행 화장품,1
아모레퍼시픽,뉴욕증시 기술주 특히 반도체 폭락주도,1
아모레퍼시픽,한일령폭등축하,1
아모레퍼시픽,아모레퍼시픽 출빌신호,1
아모레퍼시픽,무슴 저사람,-1
아모레퍼시픽,미국 에스티로더나 쉬세도 인수 합병 발표,1
LG전자,에라이,-1
LG전자,hvac 칠러 성공하면 무조건 인적분할,1
LG전자,개 쓰 레 기 주 식,-1
LG전자,외인 기관 대량 쌍매도,1
LG전자,종가에 주 대량으로 거래되었는데,1
LG전자,매동 보면 막판 거래는 블록딜일듯,1
LG전자,오늘은 MSCI 지수 리밸런싱일 개기금 이제,1
LG전자,엘지전자 풋옵션에 걸었나,1
LG전자,조졌구나,-1
LG전자,옵션만기 선물만기 월인디,1
LG전자,만주 뭐요,-1
LG전자,코스피 천 언저리에,-1
LG전자,종가 만주 체결은 무슨 의미 일까요,1
LG전자,이런,-1
LG전자,완전 패닉상태 희망이 없다 매일 무한 빼기만 하,1
LG전자,역시 기 기업 티내네,1
LG전자,개기금이 물량 바닥이라 주주 환원책 나오면 알고리,1
LG전자,자 이제,-1
LG전자,코로나때 최고점,-1
LG전자,LG,-1
LG전자,여기 꼴통 한마리,-1
LG전자,쌈식히 벌벌벌,-1
LG전자,LG전자 미래가 안보인다,1
LG전자,거래량 걸레량 천억도 안되,1
LG전자,구광모 조주완이 있는 한 엘전은 답이,1
LG전자,징글징글하다,-1
LG전자,진짜 답 없음,-1
LG전자,LG전자 조대표 사퇴,1
LG전자,광모야 주완아 삼성전자 구독이나해라,1
LG전자,망했다 진짜 삼전하이닉스가 악재로 둔갑하,1
LG전자,러우 종전해도 주가 안움직이면 과연 ss,1
LG전자,결국은 만원대로,-1
LG전자,잘 놀다 잘 먹고갑니다,1
LG전자,외인들이 이렇게 내다 판다,1
LG전자,삼성전자 구독하자 광모야 주완아,1
LG전자,빨리 매도해라 어째도 만전자 된다,1
LG전자,초 또는 자봐야,-1
LG전자,솔까 헬전 매매하는 애들은,1
LG전자,동방아 이제 시간도 얼마 없다 개기금도 물,1
LG전자,천하의 나 x x 들,1
LG전자,인간의 악은 끝이 있는걸까,1
LG전자,외국인 쇼키들 atm이냐,1
LG전자,구광모 회장이 현대차처럼 인도 IPO로 입금된 금,1
LG전자,개기금 매도 가능 물량은 이제 만주 정도 밖에,1
